match_id,date,home_team_name,away_team_name,competition_name,actual_result,BaselinePlatt_away,BaselinePlatt_draw,BaselinePlatt_home,TempScalingon raw_away,TempScalingon raw_draw,TempScalingon raw_home,VectorScalingon raw_away,VectorScalingon raw_draw,VectorScalingon raw_home,Isotonic-OVRon platt_away,Isotonic-OVRon platt_draw,Isotonic-OVRon platt_home,Temp_plus_DrawCal0.30_away,Temp_plus_DrawCal0.30_draw,Temp_plus_DrawCal0.30_home,Iso_plus_DrawCal0.30_away,Iso_plus_DrawCal0.30_draw,Iso_plus_DrawCal0.30_home
2022-02-15_马洛卡_毕尔巴鄂竞技,2022-02-15,马洛卡,毕尔巴鄂竞技,西甲,2,0.30121195519052046,0.4651994097165865,0.2335886350928931,0.3509850648440883,0.46117281918450004,0.1878421159714117,0.3850596216493461,0.33536426542635805,0.27957611292429574,0.36237030755164507,0.39315197371036353,0.24447771873799146,0.32134586879499244,0.5066744830683078,0.17197964813669964,0.33595410375793905,0.43739020405154727,0.22665569219051362
2022-02-16_曼彻斯特联_布赖顿,2022-02-16,曼彻斯特联,布赖顿,英超,2,0.1697688262698227,0.22113789969943703,0.6090932740307402,0.2152983095860552,0.32390293512525337,0.46079875528869146,0.18483672246532717,0.2429908205226412,0.5721724570120317,0.20957235388970386,0.27935015016768966,0.5110774959426065,0.2021996946691046,0.36503625900643855,0.4327640463244569,0.19848309728333433,0.31748242744476785,0.4840344752718978
2022-02-17_马德里竞技_莱万特,2022-02-17,马德里竞技,莱万特,西甲,0,0.11668301462624361,0.08013151173022603,0.8031854736435302,0.14982033004222603,0.1925999220894602,0.6575797478683137,0.11026567560928506,0.16072255312826647,0.7290117712624485,0.16514312404083537,0.13825315273236807,0.6966037232267965,0.14426330960419875,0.22254738471585486,0.6331893056799464,0.1606996766527718,0.16143986910280883,0.6778604542444193
2022-02-19_里尔_梅斯,2022-02-19,里尔,梅斯,法甲,1,0.14561633123936937,0.19077968874815363,0.6636039800124769,0.18824323708231736,0.30210148210048127,0.5096552808172014,0.15645570269338477,0.22504811604733,0.6184961812592852,0.20839841955343197,0.2656436644307636,0.5259579160158045,0.17751757271886742,0.34186612586011916,0.4806163014210134,0.19788503821589362,0.3026908177154225,0.49942414406868396
2022-02-19_美因茨_勒沃库森,2022-02-19,美因茨,勒沃库森,德甲,2,0.39168477603431845,0.36566636451537937,0.24264885945030226,0.40937942868261057,0.40335784368943844,0.187262727627951,0.4255076240211401,0.309984078794992,0.26450829718386787,0.38929197624335,0.3002945323483643,0.31041349140828584,0.3788194679357793,0.4478968693445154,0.17328366271970536,0.3672361732611764,0.33993718331948797,0.29282664341933573
2022-02-19_沃尔夫斯堡_霍芬海姆,2022-02-19,沃尔夫斯堡,霍芬海姆,德甲,0,0.3624403376060907,0.37086951434105037,0.26669014805285884,0.3862661446655389,0.40617420435774737,0.20755965097671372,0.397271665783985,0.3109344775419561,0.29179385667405894,0.38929197624335,0.3002945323483643,0.31041349140828584,0.35724537358986863,0.45078925207072656,0.19196537433940475,0.3672361732611764,0.33993718331948797,0.29282664341933573
2022-02-19_埃尔切_巴列卡诺,2022-02-19,埃尔切,巴列卡诺,西甲,2,0.2880862578171788,0.4272661089957804,0.2846476331870407,0.3343799012685023,0.4384039828247084,0.22721611590678922,0.35009665960591907,0.32331012644501067,0.32659321394907015,0.3264498097973759,0.34935175840385063,0.3241984317987734,0.307424662018971,0.48367570803042986,0.20889962995059916,0.3051302517959509,0.3918438429722081,0.3030259052318409
2022-02-19_格拉纳达CF_比利亚雷亚尔,2022-02-19,格拉纳达CF,比利亚雷亚尔,西甲,0,0.5429044554656027,0.24412522213635612,0.21297032239804117,0.5072803853435904,0.3367867456571161,0.15593286899929337,0.510247916879532,0.2780218869883862,0.21173019613208183,0.4788262613684443,0.295938746870912,0.22523499176064377,0.47526761843762716,0.37863991391207186,0.1460924676503009,0.45206929711126026,0.3352819143300323,0.2126487885587075
2022-02-19_奥萨苏纳_马德里竞技,2022-02-19,奥萨苏纳,马德里竞技,西甲,0,0.4491368396329899,0.3314169802843055,0.21944618008270447,0.4488698838664115,0.38677510558822287,0.16435501054536558,0.46726385903556344,0.30175866624306813,0.23097747472136831,0.42903992929698836,0.3242089831326469,0.24675108757036482,0.4166406384784427,0.43080518270048096,0.1525541788210763,0.40291424571819745,0.36536016992543685,0.23172558435636564
2022-02-19_西汉姆联_纽卡斯尔联,2022-02-19,西汉姆联,纽卡斯尔联,英超,1,0.16265259719154146,0.2868155572150987,0.5505318455933598,0.20999502038471596,0.36392226171492453,0.42608271790035956,0.18859052594549142,0.26198251843709375,0.5494269556174148,0.20957235388970386,0.27935015016768966,0.5110774959426065,0.1957476359077373,0.40707778072671763,0.3971745833655452,0.19848309728333433,0.31748242744476785,0.4840344752718978
2022-02-19_比勒费尔德_柏林联合,2022-02-19,比勒费尔德,柏林联合,德甲,2,0.440151503193038,0.2930267277082105,0.26682176909875144,0.43297320716942783,0.36433662681748324,0.2026901660130889,0.43121152228229254,0.2927207488686261,0.2760677288490813,0.3916897242817303,0.29598486886982156,0.31232540684844823,0.4035664027914475,0.4075098027921127,0.18892379441643983,0.3697987569640829,0.33533124757547,0.2948699954604471
2022-02-19_利物浦_诺维奇,2022-02-19,利物浦,诺维奇,英超,2,0.07641920406446079,0.052100835653954014,0.8714799602815853,0.07761026939294075,0.1415157282183239,0.7808740023887354,0.05338103508070735,0.11337193695208102,0.8332470279672116,0.08879153997028602,0.0966434079116525,0.8145650521180615,0.07547411453687687,0.1651447577316228,0.7593811277315002,0.08710785988328376,0.11377300726391461,0.7991191328528016
2022-02-19_布赖顿_伯恩利,2022-02-19,布赖顿,伯恩利,英超,0,0.19706987004459156,0.2499032319751937,0.5530268979802149,0.24243818524788469,0.3406442422112489,0.41691757254086637,0.21412172542664615,0.25784723826878997,0.5280310363045639,0.21767848120701241,0.2764853112485148,0.5058362075444728,0.2269746628428345,0.38270016885102387,0.3903251683061416,0.2062722327142285,0.3143971355240178,0.47933063176175367
2022-02-19_水晶宫_切尔西,2022-02-19,水晶宫,切尔西,英超,0,0.6976095953643836,0.12289971252102819,0.17949069211458824,0.6310954938511686,0.24343670725132968,0.1254677988975019,0.608605414292159,0.22865859418043347,0.1627359915274075,0.663171502441827,0.16715742602700376,0.1696710715311692,0.6017956629269547,0.2785616238083003,0.11964271326474499,0.641717919316168,0.19409986448451996,0.164182216199312
2022-02-19_阿森纳_布伦特福德,2022-02-19,阿森纳,布伦特福德,英超,2,0.11451040119626754,0.2654595737070463,0.6200300250966863,0.150207113059405,0.35545688298071104,0.49433600395988403,0.13135295698435076,0.23942055864414108,0.6292264843715082,0.18692949608881576,0.28735250909077453,0.5257179948204097,0.1402374403729711,0.3982370401789579,0.461525519448071,0.17677041181519462,0.32608286502182354,0.4971467231629818
2022-02-19_尤文图斯_都灵,2022-02-19,尤文图斯,都灵,意甲,1,0.1475654581226358,0.12501211727226202,0.7274224246051022,0.19071356773905188,0.24640082121602058,0.5628856110449275,0.149653235233814,0.19803119548973389,0.6523155692764522,0.20673813169984687,0.1500765696784074,0.6431852986217458,0.1817565739238047,0.28179412471071086,0.5364493013654843,0.2007136485280999,0.17484388938447817,0.6244424620874218
2022-02-19_桑普多利亚_恩波利,2022-02-19,桑普多利亚,恩波利,意甲,2,0.33689079810888906,0.24625926822011704,0.4168499336709939,0.35604443274407055,0.332732720902173,0.31122284635375647,0.3264387447667659,0.2724904862423352,0.401070768990899,0.3287117917151349,0.25904833806161276,0.41223987022325237,0.33382924982206513,0.37436647023166286,0.29180427994627195,0.312520222847288,0.29554587226755913,0.39193390488515295
2022-02-19_南安普敦_埃弗顿,2022-02-19,南安普敦,埃弗顿,英超,2,0.2544112104908209,0.2919398248544276,0.4536489646547516,0.2947183803127859,0.36321276491053983,0.3420688547766742,0.27293552818040057,0.27960539714859134,0.44745907467100815,0.28269915124633793,0.27650127931842244,0.44079956943523957,0.27475917256258797,0.40633789577050095,0.3189029316669111,0.2678850399926889,0.3144143416420876,0.41770061836522354
2022-02-20_朗斯_里昂,2022-02-20,朗斯,里昂,法甲,1,0.504899738121818,0.2565757610543938,0.2385245008237882,0.47901085703714485,0.34255384785862375,0.1784352951042314,0.47641186735583296,0.28232487098383285,0.24126326166033424,0.46537774078437155,0.28762688377981116,0.24699537543581723,0.44829764067716377,0.38470797781019034,0.1669943815126458,0.4400629535831589,0.32637728429227264,0.23355976212456855
2022-02-20_南特_巴黎圣日尔曼,2022-02-20,南特,巴黎圣日尔曼,法甲,2,0.770776866886123,0.07730816479210385,0.15191496832177315,0.7148387298872283,0.18787864427629164,0.09728262583648008,0.682242989539221,0.19364329403547034,0.12411371642530877,0.773987762010155,0.18500195287071997,0.041010285119125106,0.6889508977584693,0.2172895595585012,0.09375954268302954,0.7463717169688143,0.21408125345251844,0.039547029578667195
2022-02-20_洛里昂_蒙彼利埃,2022-02-20,洛里昂,蒙彼利埃,法甲,0,0.31472996730974406,0.2626744816240751,0.4225955510661808,0.3403891418751839,0.3443870600588877,0.31522379806592854,0.31426571161278016,0.27656946707061525,0.40916482131660464,0.3284699909536296,0.2588577818145029,0.4126722272318674,0.3184547994465742,0.386634114844698,0.2949110857087278,0.3123016485533244,0.29533916970675783,0.3923591817399177
2022-02-20_雷恩_特鲁瓦,2022-02-20,雷恩,特鲁瓦,法甲,2,0.12784177326061488,0.1441095355055122,0.728048691233873,0.16476885890766646,0.265577701316995,0.5696534397753386,0.13087551012501383,0.2005268229363263,0.6685976669386597,0.17023282460677813,0.21634218217714124,0.6134249932160807,0.156458482102026,0.3026194462012063,0.5409220716967678,0.16317260128027888,0.24884354739954573,0.5879838513201754
2022-02-20_圣埃蒂安_斯特拉斯堡,2022-02-20,圣埃蒂安,斯特拉斯堡,法甲,1,0.3947376917631117,0.336382313548133,0.26887999468875534,0.4067179623658222,0.38659370363074724,0.2066883340034306,0.41151801690164314,0.30246775034618584,0.2860142327521711,0.3916897242817303,0.29598486886982156,0.31232540684844823,0.3775279747678764,0.43061763136525766,0.1918543938668658,0.3697987569640829,0.33533124757547,0.2948699954604471
2022-02-20_科隆_法兰克福,2022-02-20,科隆,法兰克福,德甲,2,0.30200514009697893,0.29856357977618253,0.3994312801268385,0.3322481617862138,0.36529043362724656,0.30246140458653953,0.3137169717681365,0.2861999680428471,0.4000830601890163,0.3601523163601259,0.2838257140558646,0.3560219695840095,0.3096273779550037,0.40850399971390455,0.2818686223310918,0.3408063928017726,0.3222956956746402,0.3368979115235872
2022-02-20_拜仁慕尼黑_菲尔特,2022-02-20,拜仁慕尼黑,菲尔特,德甲,2,0.08520987217509901,0.07688453570862026,0.8379055921162808,0.09593706000360067,0.18695731222747985,0.7171056277689195,0.06925752067171023,0.1410359958027111,0.7897064835255786,0.10294673483365115,0.14691046120705584,0.750142803959293,0.09247913008407002,0.21626240700314514,0.6912584629127848,0.10000828225940035,0.17126055988073552,0.7287311578598641
2022-02-20_西班牙人_塞维利亚,2022-02-20,西班牙人,塞维利亚,西甲,1,0.4557349659086573,0.272852817467413,0.2714122166239296,0.44291002341169056,0.3522992070295313,0.20479076955877817,0.4363644230273151,0.2873646077660147,0.27627096920667027,0.3916897242817303,0.29598486886982156,0.31232540684844823,0.4137567858967855,0.3949321890302769,0.19131102507293762,0.3697987569640829,0.33533124757547,0.2948699954604471
2022-02-20_巴伦西亚_巴塞罗那,2022-02-20,巴伦西亚,巴塞罗那,西甲,0,0.632513444443625,0.1735678665737298,0.19391868898264517,0.5749394218715314,0.2865204764844607,0.13854010164400804,0.5647532929654974,0.2520179326589312,0.1832287743755714,0.5744422246414087,0.22980464404062637,0.19575313131796485,0.5437786767581636,0.32518986099718694,0.1310314622446495,0.549200461336531,0.2636480629950367,0.18715147566843246
2022-02-20_曼彻斯特城_托特纳姆热刺,2022-02-20,曼彻斯特城,托特纳姆热刺,英超,0,0.11144273104505803,0.06807874135912459,0.8204785275958174,0.14219237848728553,0.17347538218267106,0.6843322393300435,0.10257159698777217,0.1491606658166872,0.7482677371955407,0.16361596476283474,0.13697465817720958,0.6994093770599557,0.13742442747190095,0.2011901509535925,0.6613854215745065,0.159253233323222,0.15998676336761994,0.6807600033091581
2022-02-20_利兹联_曼彻斯特联,2022-02-20,利兹联,曼彻斯特联,英超,0,0.6128919082752826,0.18240221415372992,0.20470587757098752,0.558675658978168,0.29240529843931723,0.14891904258251482,0.5468238423849515,0.2562582631792471,0.1969178944358014,0.5703073555322216,0.235348555767143,0.19434408870063535,0.5278088387740413,0.3314998930927058,0.14069126813325283,0.544669900635349,0.2697225064503737,0.18560759291427717
2022-02-20_罗马_维罗纳,2022-02-20,罗马,维罗纳,意甲,1,0.23856595260048866,0.357084684797279,0.40434936260223237,0.28661332254693417,0.3966723081095921,0.31671436934347375,0.27612501308103765,0.295567751080608,0.4283072358383544,0.3028449478656861,0.30924630273576603,0.38790874939854786,0.26554634614023137,0.4410187820893016,0.2934348717704671,0.2852052161430476,0.3494804555325488,0.3653143283244035
2022-02-20_佛罗伦萨_亚特兰大,2022-02-20,佛罗伦萨,亚特兰大,意甲,2,0.44673743642527974,0.2641840060525489,0.28907855752217143,0.43687194430102566,0.34387869679693994,0.2192493589020345,0.42391310256818976,0.283497121220237,0.2925897762115731,0.3842837417631892,0.290388452551721,0.3253278056850898,0.40875922629276906,0.3861001152624107,0.20514065844482032,0.3631904776083475,0.32933890033537044,0.30747062205628206
2022-02-20_皇家马德里_阿拉维斯,2022-02-20,皇家马德里,阿拉维斯,西甲,2,0.09940862617005237,0.07591430577517173,0.8246770680547758,0.1220501483457928,0.18631756309496952,0.6916322885592378,0.0886198230346107,0.14962870221500751,0.7617514747503816,0.15069943675088823,0.1390899986604495,0.7102105645886624,0.11766551783705137,0.21554896416768965,0.666785517995259,0.14662074101657044,0.16239061627257498,0.6909886427108546
2022-02-21_多特蒙德_门兴格拉德巴赫,2022-02-21,多特蒙德,门兴格拉德巴赫,德甲,2,0.3377327144773972,0.19430881614512485,0.4679584693774779,0.35658042536554974,0.2981047372228579,0.3453148374115924,0.31402262685921783,0.25479865657808576,0.4311787165626964,0.33222895672811553,0.2503762513584097,0.4173947919134748,0.336516965076516,0.3375977848778249,0.32588525004565905,0.3163858558157229,0.2861237816550356,0.39749036252924147
2022-02-21_波尔多_摩纳哥,2022-02-21,波尔多,摩纳哥,法甲,1,0.7248847817903531,0.09114626968852188,0.18396894852112494,0.6625999942905515,0.2053362194467852,0.1320637862626633,0.6218248533211084,0.21026067252860403,0.16791447415028765,0.663171502441827,0.16715742602700376,0.1696710715311692,0.6364622440862922,0.2366835233578145,0.1268542325558932,0.641717919316168,0.19409986448451996,0.164182216199312
2022-02-21_马赛_克莱蒙,2022-02-21,马赛,克莱蒙,法甲,0,0.14967784798428085,0.2405951294234451,0.6097270225922741,0.1946808007042524,0.33434400932914143,0.47097518996660603,0.16806286633383116,0.24288480399839035,0.5890523296677784,0.20957235388970386,0.27935015016768966,0.5110774959426065,0.18247867063295745,0.3760657453787154,0.4414555839883271,0.19848309728333433,0.31748242744476785,0.4840344752718978
2022-02-21_皇家贝蒂斯_马洛卡,2022-02-21,皇家贝蒂斯,马洛卡,西甲,2,0.17544360678285523,0.31657441738151637,0.5079819758356284,0.22533732460988876,0.379993142784543,0.39466953260556825,0.20745536484962543,0.2741452621725717,0.5183993729778029,0.22306270739583475,0.2842626151876224,0.49267467741654286,0.2094215723231016,0.4237847142547121,0.36679371342218636,0.21106323023644302,0.32276512643858757,0.46617164332496935
2022-02-21_柏林赫塔_莱比锡红牛,2022-02-21,柏林赫塔,莱比锡红牛,德甲,0,0.7361408973330368,0.09273970295583682,0.17111939971112647,0.6729900271221326,0.20852444297503941,0.11848552990282807,0.6390306877379213,0.2094711600787526,0.15149815218332602,0.68561872909699,0.16387959866220736,0.15050167224080263,0.6460467206118453,0.24021134422009127,0.11374193516806337,0.6638601036269431,0.19041450777202074,0.14572538860103626
2022-02-21_伍尔弗汉普顿_莱切斯特城,2022-02-21,伍尔弗汉普顿,莱切斯特城,英超,2,0.20800508188858088,0.3329491397260735,0.45904577838534555,0.2572325036808247,0.3888166544779425,0.3539508418412328,0.24231404222026756,0.285926400650208,0.4717595571295244,0.23282667214708366,0.29572585474961766,0.47144747310329876,0.23867253255598544,0.4329150677132587,0.32841239973075576,0.2198250801995978,0.33505418844639145,0.4451207313540108
2022-02-21_国际米兰_萨索洛,2022-02-21,国际米兰,萨索洛,意甲,0,0.11656124469109629,0.08428001389160882,0.7991587414172949,0.14945232020983795,0.19876803023605927,0.6517796495541028,0.11062878377959184,0.1636651987876857,0.7257060174327224,0.16514312404083537,0.13825315273236807,0.6966037232267965,0.14373820811067406,0.2294020765073842,0.6268597153819417,0.1606996766527718,0.16143986910280883,0.6778604542444193
2022-02-21_乌迪内斯_拉齐奥,2022-02-21,乌迪内斯,拉齐奥,意甲,1,0.41529699208517995,0.298850454458027,0.28585255345679295,0.41630550655088167,0.36588852886682244,0.21780596458229598,0.4113159224389536,0.2931884882959811,0.2954955892650652,0.3842837417631892,0.290388452551721,0.3253278056850898,0.38791851928276805,0.40912724172161447,0.2029542389956176,0.3631904776083475,0.32933890033537044,0.30747062205628206
2022-02-21_毕尔巴鄂竞技_皇家社会,2022-02-21,毕尔巴鄂竞技,皇家社会,西甲,2,0.23409465138219057,0.4140627748737496,0.35184257374405986,0.28611315255703956,0.4304652690461556,0.28342157839680476,0.28870108085619195,0.31311322197252,0.398185697171288,0.30106743010817477,0.31382865757226314,0.3851039123195621,0.2634333693172615,0.4756114782648436,0.26095515241789485,0.2832867311963008,0.35435315415191704,0.36236011465178203
2022-02-22_博洛尼亚_斯佩齐亚,2022-02-22,博洛尼亚,斯佩齐亚,意甲,2,0.15956358182746744,0.22429208437119555,0.616144333801337,0.20435415037974852,0.3271481183023865,0.4684977313178649,0.17548295499245709,0.24185729784031643,0.5826597471672265,0.20957235388970386,0.27935015016768966,0.5110774959426065,0.19180445694540826,0.36846895678955455,0.43972658626503713,0.19848309728333433,0.31748242744476785,0.4840344752718978
2022-02-22_卡利亚里_那不勒斯,2022-02-22,卡利亚里,那不勒斯,意甲,1,0.7290493524611961,0.09340843943748779,0.17754220810131624,0.6647287109034459,0.21005280813434274,0.1252184809622113,0.6285707889748386,0.21155543824757084,0.15987377277759057,0.663171502441827,0.16715742602700376,0.1696710715311692,0.6379289571361152,0.24190097398597404,0.1201700688779108,0.641717919316168,0.19409986448451996,0.164182216199312
2022-02-22_维戈塞尔塔_莱万特,2022-02-22,维戈塞尔塔,莱万特,西甲,1,0.18786667047778632,0.2983549623563186,0.5137783671658952,0.23647949463375798,0.3691946836443852,0.39432582172185693,0.215665537092757,0.27120419855893807,0.513130264348305,0.21767848120701241,0.2764853112485148,0.5058362075444728,0.22021877447852714,0.41256989779382464,0.36721132772764814,0.2062722327142285,0.3143971355240178,0.47933063176175367
2022-02-24_伯恩利_托特纳姆热刺,2022-02-24,伯恩利,托特纳姆热刺,英超,2,0.6640532281913935,0.14403886375863356,0.19190790804997301,0.5993142219287757,0.2635576124518689,0.13712816561935545,0.5803221636378305,0.2406187364372263,0.17905909992494323,0.5842735914630376,0.22449562636147935,0.19123078217548303,0.5693052741657019,0.30043286141112285,0.13026186442317522,0.5591674615583382,0.2578189081779279,0.18301363026373405
2022-02-24_利物浦_利兹联,2022-02-24,利物浦,利兹联,英超,2,0.08960206317353414,0.0553128091624661,0.8550851276639998,0.10447910503610279,0.14804901564703535,0.7474718793168619,0.07282879687386329,0.1257218763061881,0.8014493268199485,0.09960997714671611,0.10841852339403074,0.7919714994592532,0.101474466073019,0.17254965739104688,0.7259758765359342,0.09749590474092097,0.12734100336242324,0.7751630918966559
2022-02-24_沃特福德_水晶宫,2022-02-24,沃特福德,水晶宫,英超,0,0.43944740228795504,0.2967715237544743,0.2637810739575708,0.4346636281061627,0.3647925269411293,0.20054384495270788,0.4336364077805652,0.2929241133227384,0.2734394788966963,0.3916897242817303,0.29598486886982156,0.31232540684844823,0.40510758423867427,0.4079850526660999,0.1869073630952258,0.3697987569640829,0.33533124757547,0.2948699954604471
2022-02-25_阿森纳_伍尔弗汉普顿,2022-02-25,阿森纳,伍尔弗汉普顿,英超,2,0.13619911904760654,0.27701568949293137,0.5867851914594622,0.17954797061462816,0.3608226002500536,0.4596294291353181,0.15919368162547845,0.25178446001279636,0.5890218583617253,0.20957235388970386,0.27935015016768966,0.5110774959426065,0.16746307796703927,0.4038439177971193,0.4286930042358415,0.19848309728333433,0.31748242744476785,0.4840344752718978
2022-02-26_门兴格拉德巴赫_沃尔夫斯堡,2022-02-26,门兴格拉德巴赫,沃尔夫斯堡,德甲,1,0.26814569266210714,0.3601306487478914,0.3717236585900015,0.3124861369338802,0.3962027724474561,0.2913110906186638,0.3044429699117474,0.29935835990605825,0.39619867018219446,0.3120179622433479,0.3051773072195614,0.3828047305370907,0.28954261923718594,0.44053508271086445,0.26992229805194956,0.29406930642896484,0.3451465874336681,0.3607841061373671
2022-02-26_勒沃库森_比勒费尔德,2022-02-26,勒沃库森,比勒费尔德,德甲,2,0.1090739082739379,0.1567512419976028,0.7341748497284593,0.13825711601442345,0.2786043957385033,0.5831384882470733,0.11059537952752896,0.1984154833557892,0.6909891371166819,0.16586186408502535,0.21078730085698202,0.6233508350579926,0.1309599144482588,0.3166796086822776,0.5523604768694635,0.15915240299459854,0.24271261368390376,0.5981349833214977
2022-02-26_弗赖堡_柏林赫塔,2022-02-26,弗赖堡,柏林赫塔,德甲,2,0.13805320620434638,0.15383370345357056,0.708113090342083,0.17822246140775566,0.27445321929501004,0.5473243192972344,0.14340621628939063,0.20866008212418283,0.6479337015864266,0.19254275707785726,0.21217921895643407,0.5952780239657086,0.1689487554423481,0.31220663968466533,0.5188446048729867,0.18470465902015507,0.24425010350919887,0.571045237470646
2022-02-26_霍芬海姆_斯图加特,2022-02-26,霍芬海姆,斯图加特,德甲,2,0.15339373522737562,0.25447335705969865,0.5921329077129257,0.19886946840362724,0.3445619632941211,0.45656856830225157,0.17393860489325555,0.24917231805082235,0.5768890770559221,0.20957235388970386,0.27935015016768966,0.5110774959426065,0.18604842620353312,0.38681781481124455,0.42713375898522243,0.19848309728333433,0.31748242744476785,0.4840344752718978
2022-02-26_蒙彼利埃_雷恩,2022-02-26,蒙彼利埃,雷恩,法甲,0,0.5399291013568377,0.2634909867929739,0.19657991185018833,0.5098958910041983,0.34861214514759187,0.14149196384820986,0.523263968006996,0.2819000293096172,0.1948360026833867,0.48702181661606525,0.30100401280465744,0.2119741705792773,0.47666186775833974,0.3910683396221157,0.13226979261954455,0.45936752305757217,0.340694719805053,0.19993775713737474
2022-02-26_柏林联合_美因茨,2022-02-26,柏林联合,美因茨,德甲,2,0.2576801546712508,0.426071175811173,0.3162486695175761,0.30856011120674437,0.4369534839146923,0.25448640487856333,0.3178278023715882,0.31976830995645494,0.36240388767195675,0.3226765563729095,0.32216970138547907,0.35515374224161145,0.28376195613924604,0.4822040341607766,0.2340340096999773,0.3031438064525729,0.3632011598220302,0.3336550337253968
2022-02-26_马洛卡_巴伦西亚,2022-02-26,马洛卡,巴伦西亚,西甲,0,0.2687999988495131,0.4501338362471337,0.28106616490335323,0.32136229230540914,0.4499649458327962,0.2286727618617946,0.33997573702585365,0.3278708495049061,0.3321534134692403,0.30368825229992036,0.36354304457386377,0.33276870312621576,0.29482968743783594,0.49537743853951133,0.2097928740226527,0.2831041438244377,0.4066823458515722,0.3102135103239899
2022-02-26_莱万特_埃尔切,2022-02-26,莱万特,埃尔切,西甲,2,0.21710504048727217,0.4101757350133046,0.3727192244994232,0.27135171662906565,0.4294454686063477,0.2992028147645866,0.27156010593945074,0.3100145793181591,0.4184253147423901,0.26204876710172814,0.33109833424300417,0.4068528986552677,0.24988897871619786,0.4745738448864977,0.2755371763973046,0.245773713662832,0.37264178615833266,0.3815845001788354
2022-02-26_利兹联_托特纳姆热刺,2022-02-26,利兹联,托特纳姆热刺,英超,0,0.5453548639442901,0.21699184464830512,0.2376532914074048,0.5051997977437885,0.31782474718000236,0.17697545507620907,0.4937622924317483,0.27081342863408675,0.235424278934165,0.46537774078437155,0.28762688377981116,0.24699537543581723,0.47500606146497376,0.3585955863045793,0.1663983522304469,0.4400629535831589,0.32637728429227264,0.23355976212456855
2022-02-26_布赖顿_阿斯顿维拉,2022-02-26,布赖顿,阿斯顿维拉,英超,0,0.21933686995886095,0.3082483253323601,0.47241480470877895,0.26659093019973557,0.3757516499140482,0.35765741988621624,0.24790982077088006,0.2810098995678326,0.47108027966128724,0.22815647974242018,0.2823989267507378,0.4894445935068419,0.24795688822789838,0.4193850546500481,0.3326580571220536,0.21595915312927885,0.32076213553728455,0.46327871133343645
2022-02-26_水晶宫_伯恩利,2022-02-26,水晶宫,伯恩利,英超,1,0.1687171078147589,0.3527240128120374,0.47855887937320385,0.21996588655920132,0.4024384108254245,0.37759570261537423,0.2079894733698709,0.2844843828179283,0.5075261438122008,0.21536944072074293,0.2870773958980028,0.49755316338125427,0.20358018901097785,0.4469519652670361,0.3494678457219861,0.20367532437470845,0.32578762261441385,0.47053705301087756
2022-02-26_布伦特福德_纽卡斯尔联,2022-02-26,布伦特福德,纽卡斯尔联,英超,0,0.25675795679810165,0.4116801989894812,0.33156184421241724,0.3055538518529883,0.42835781175926435,0.2660883363877475,0.3103180530017713,0.3149408576107374,0.37474108938749134,0.31353170942351855,0.31303921901012993,0.37342907156635147,0.28144225422196517,0.47346673887044904,0.24509100690758584,0.295058719218275,0.35351429504612486,0.3514269857356002
2022-02-26_曼彻斯特联_沃特福德,2022-02-26,曼彻斯特联,沃特福德,英超,1,0.10577426138658196,0.11892656924819153,0.7752991693652266,0.13243891356086057,0.24213189510295047,0.6254291913361889,0.10185828725350825,0.17931992855492762,0.7188217841915641,0.16484371056268562,0.15214463952674545,0.683011649910569,0.12632161514724688,0.27713750811475363,0.5965408767379994,0.15997581793222665,0.17718210590538175,0.6628420761623917
2022-02-26_AC米兰_乌迪内斯,2022-02-26,AC米兰,乌迪内斯,意甲,1,0.1195193003665035,0.24544118564288683,0.6350395139906096,0.15672977171035654,0.3390925110204062,0.5041777172692372,0.13465631843714057,0.2336826592075031,0.6316610223553564,0.18692949608881576,0.28735250909077453,0.5257179948204097,0.14677566588970975,0.38106758066523805,0.47215675344505204,0.17677041181519462,0.32608286502182354,0.4971467231629818
2022-02-26_热那亚_国际米兰,2022-02-26,热那亚,国际米兰,意甲,1,0.7729023085117359,0.08381796343151818,0.14327972805674588,0.7159544251389298,0.19803277166285022,0.08601280319821991,0.693788637569815,0.19566224889845618,0.11054911353172876,0.8175345860672509,0.182464240948343,1.1729844060964904e-06,0.6886782525131099,0.228585828941782,0.08273591854510799,0.7887508220583974,0.21124804625564036,1.1316859620837877e-06
2022-02-26_南安普敦_诺维奇,2022-02-26,南安普敦,诺维奇,英超,2,0.13266690652003227,0.2768384778866194,0.5904946155933484,0.17489071950114196,0.36166083773660085,0.46344844276225733,0.15502328559448794,0.25076245751765297,0.594214256887859,0.20957235388970386,0.27935015016768966,0.5110774959426065,0.1630937920114425,0.40471881607036614,0.43218739191819133,0.19848309728333433,0.31748242744476785,0.4840344752718978
2022-02-27_布雷斯特_洛里昂,2022-02-27,布雷斯特,洛里昂,法甲,0,0.3046159829224326,0.26221640038706967,0.43316761669049786,0.3324506792739717,0.3440946966776351,0.3234546240483932,0.30571499496692284,0.2753994073894098,0.41888559764366734,0.3284699909536296,0.2588577818145029,0.4126722272318674,0.3110448992236727,0.38632702024335946,0.3026280805329679,0.3123016485533244,0.29533916970675783,0.3923591817399177
